capacity,eightd_has_key_dispenser,lon,electric_bike_surcharge_waiver,has_kiosk,station_type,eightd_station_services,short_name,lat,name,externalId,stationId,legacyId
2,2,false,-87.617645,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,8501, South Prairie Avenue, Garden Homes, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States,41.739986,Public Rack - Prairie Ave & 85th St,motivate_CHI_1674190570259491812,motivate_CHI_1674190570259491812,1674190570259491812,1674190570259491812
1,1,false,-87.56497151,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Rebecca K. Crown Youth Center, 7601-7611, South Phillips Avenue, Cheltenham, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States,41.75702837,Public Rack - Vincennes Ave & 77th St,motivate_CHI_1683527965884893196,motivate_CHI_1683527965884893196,1683527965884893196,1683527965884893196
1,1,false,-87.811862,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,7410, West Belmont Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,41.938117,Public Rack - Oketo Ave & Belmont Ave,motivate_CHI_1674190544489687988,motivate_CHI_1674190544489687988,1674190544489687988,1674190544489687988
9,9,false,-87.7554551,false,false,lightweight,CITY_PILOT_RACK,,CHI,1001, North Laramie Avenue, Austin, Chicago, Cook County, Illinois, 60651, United States,41.8986607,Augusta Blvd & Laramie Ave,motivate_CHI_1575949519568499430,motivate_CHI_1575949519568499430,1575949519568499430,1575949519568499430
1,1,false,-87.60435,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,9807-9809, South Cottage Grove Avenue, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States,41.716172,Public Rack - Cottage Grove Ave & 98th St,motivate_CHI_1674190273906747874,motivate_CHI_1674190273906747874,1674190273906747874,1674190273906747874
2,2,false,-87.621686,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,6741, South Michigan Avenue, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States,41.772068,Public Rack - Michigan Ave & 67th St,motivate_CHI_1695777008480252434,motivate_CHI_1695777008480252434,1695777008480252434,1695777008480252434
2,2,false,-87.547004,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,American Legion Hall Post 272, 13304, South Baltimore Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States,41.653444,Public Rack - Baltimore Ave & 133rd St,motivate_CHI_1674190192302369108,motivate_CHI_1674190192302369108,1674190192302369108,1674190192302369108
1,1,false,-87.56026,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,D.C. Coleman Temple African Methodist Episcopal Church, 10250, South Torrence Avenue, Trumbull Park Terrace, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60409, United States,41.70843,Public Rack - Torrence Ave & 103rd St,motivate_CHI_1677249883958679720,motivate_CHI_1677249883958679720,1677249883958679720,1677249883958679720
1,1,false,-87.718925,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3825, West 63rd Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.778582,Public Rack - Springfield Ave & 63rd St,motivate_CHI_1674190617504132144,motivate_CHI_1674190617504132144,1674190617504132144,1674190617504132144
1,1,false,-87.737875,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3660, North Milwaukee Avenue, Peoples Gas, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,41.947472,Public Rack - Milwaukee Ave & Waveland Ave,motivate_CHI_1677249780879464468,motivate_CHI_1677249780879464468,1677249780879464468,1677249780879464468
1,1,false,-87.664862,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,4511-4513, South Ashland Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.811958,Public Rack - Ashland Ave & 45th St,motivate_CHI_1674190162237597974,motivate_CHI_1674190162237597974,1674190162237597974,1674190162237597974
9,9,false,-87.70485,false,false,lightweight,CITY_PILOT_RACK,,CHI,214, South Troy Street, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States,41.877505,Troy St & Jackson Blvd,motivate_CHI_1594046383808271024,motivate_CHI_1594046383808271024,1594046383808271024,1594046383808271024
2,2,false,-87.709521,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3301-3303, West Evergreen Avenue, Beat 2535, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States,41.905317,Public Rack - Spaulding Ave & Evergreen Ave,motivate_CHI_1674190617504132138,motivate_CHI_1674190617504132138,1674190617504132138,1674190617504132138
9,9,false,-87.760999,false,false,lightweight,CITY_PILOT_RACK,,CHI,5409, West North Avenue, Beat 2532, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60302, United States,41.909212,Long Ave & North Ave,motivate_CHI_1575949523863466730,motivate_CHI_1575949523863466730,1575949523863466730,1575949523863466730
1,1,false,-87.684709,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Walgreens, 4710, South Western Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States,41.808038,Public Rack - Western Ave & 47th Pl,motivate_CHI_1715823829734775372,motivate_CHI_1715823829734775372,1715823829734775372,1715823829734775372
6,6,false,-87.644042,false,false,lightweight,CITY_PILOT_RACK,,CHI,2919-2935, North Broadway, Lincoln Park, Lake View, Chicago, Cook County, Illinois, 60657, United States of America,41.935581,W Oakdale Ave & N Broadway,motivate_CHI_1436495100903691938,motivate_CHI_1436495100903691938,1436495100903691938,1436495100903691938
1,1,false,-87.681909,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,2300, West 52nd Street, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States,41.798974,Public Rack - Western Blvd & 52nd St,motivate_CHI_1715823825439808068,motivate_CHI_1715823825439808068,1715823825439808068,1715823825439808068
1,1,false,-87.703767,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,5432, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.794639,Public Rack - Kedzie Ave & 54th Pl,motivate_CHI_1715823826949039076,motivate_CHI_1715823826949039076,1715823826949039076,1715823826949039076
6,6,false,-87.7040052,false,false,lightweight,CITY_PILOT_RACK,,CHI,4520-4546, South Kedzie Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,41.8113904,Kedzie Ave & 45th St,motivate_CHI_1582242315337619018,motivate_CHI_1582242315337619018,1582242315337619018,1582242315337619018
2,2,false,-87.647435,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,943, West 95th Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60617, United States,41.721215,Public Rack - Morgan St & 95th St,motivate_CHI_1674190510129949568,motivate_CHI_1674190510129949568,1674190510129949568,1674190510129949568
1,1,false,-87.724879,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,2310, South Pulaski Road, North Lawndale, Chicago, Cook County, Illinois, 60652, United States,41.849437,Public Rack - 2302 S Pulaski Rd,motivate_CHI_1674190140762761456,motivate_CHI_1674190140762761456,1674190140762761456,1674190140762761456
5,5,false,-87.601057,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Carver Primary School, East 133rd Place, Altgeld Gardens, Riverdale, Chicago, Hyde Park Township, Cook County, Illinois, 60827, United States,41.653138,Public Rack - Corliss Ave & 133rd St,motivate_CHI_1677249793764366374,motivate_CHI_1677249793764366374,1677249793764366374,1677249793764366374
2,2,false,-87.63466,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States,41.726182,Public Rack - Eggleston Ave & 92nd St,motivate_CHI_1674190286791649782,motivate_CHI_1674190286791649782,1674190286791649782,1674190286791649782
1,1,false,-87.7252516,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3953, West 5th Avenue, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States,41.8730082,Public Rack - Pulaski Rd & 5th Ave,motivate_CHI_1695776937826575008,motivate_CHI_1695776937826575008,1695776937826575008,1695776937826575008
1,1,false,-87.7062429,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3210, West Arthington Street, North Lawndale, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States,41.8700949,Public Rack - Kedzie Ave & Arthington St,motivate_CHI_1674190385575897778,motivate_CHI_1674190385575897778,1674190385575897778,1674190385575897778
1,1,false,-87.681294,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,10601-10609, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.700576,Public Rack - Western Ave & 106th St - East,motivate_CHI_1674190664748772494,motivate_CHI_1674190664748772494,1674190664748772494,1674190664748772494
6,6,false,-87.697852,false,false,lightweight,CITY_PILOT_RACK,,CHI,Anderson Pavilion, 2751, West Winona Street, Bowmanville, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States,41.974712,California Ave & Winona St,motivate_CHI_1594046439642845942,motivate_CHI_1594046439642845942,1594046439642845942,1594046439642845942
1,1,false,-87.65612,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1314-1316, West 95th Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60617, United States,41.72158,Public Rack - Ada St & 95th St,motivate_CHI_1674190149352696066,motivate_CHI_1674190149352696066,1674190149352696066,1674190149352696066
2,2,false,-87.69985,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,6432, North California Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States,41.998481,Public Rack - California Ave & Devon Ave - NW,motivate_CHI_1674190213777205620,motivate_CHI_1674190213777205620,1674190213777205620,1674190213777205620
9,9,false,-87.7164901,false,false,lightweight,CITY_PILOT_RACK,,CHI,956-958, North Central Park Avenue, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States,41.8989108,Central Park & Augusta Blvd,motivate_CHI_1575949515273532128,motivate_CHI_1575949515273532128,1575949515273532128,1575949515273532128
1,1,false,-87.596028,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Woodlawn Health Center, 6337, South Woodlawn Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States,41.779484,Public Rack - Woodlawn Ave & 63rd St S,motivate_CHI_1683527974474827792,motivate_CHI_1683527974474827792,1683527974474827792,1683527974474827792
3,3,false,-87.633547,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Alex Haley Academy, South Stewart Avenue, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States,41.686642,Public Rack - Eggleston Ave & 114th St,motivate_CHI_1674190282496682480,motivate_CHI_1674190282496682480,1674190282496682480,1674190282496682480
1,1,false,-87.643422,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Family Dollar, 811, West 103rd Street, Roseland, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.70665,Public Rack - Green St & 103rd St,motivate_CHI_1677249815239202874,motivate_CHI_1677249815239202874,1677249815239202874,1677249815239202874
2,2,false,-87.701048,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Mount Greenwood Branch Library, 11010, South Kedzie Avenue, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States,41.692883,Public Rack - Mt Greenwood Library - South,motivate_CHI_1674190514424916872,motivate_CHI_1674190514424916872,1674190514424916872,1674190514424916872
1,1,false,-87.642804,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,10900-10910, South Halsted Street, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60628, United States,41.695655,Public Rack - Halsted St & 109th St,motivate_CHI_1695776969825546724,motivate_CHI_1695776969825546724,1695776969825546724,1695776969825546724
2,2,false,-87.594212,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1308, East 63rd Street, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States,41.780667,Public Rack - Kimbark Ave & 63rd St,motivate_CHI_1674190415640668882,motivate_CHI_1674190415640668882,1674190415640668882,1674190415640668882
1,1,false,-87.630775,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,322, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States,41.678227,Public Rack - Harvard Ave & 119th St,motivate_CHI_1677249798059333678,motivate_CHI_1677249798059333678,1677249798059333678,1677249798059333678
9,9,false,-87.7686995,false,false,lightweight,CITY_PILOT_RACK,,CHI,5729, West Bloomingdale Avenue, Beat 2531, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,41.9125923,Major Ave & Bloomingdale Ave,motivate_CHI_1575949506683597522,motivate_CHI_1575949506683597522,1575949506683597522,1575949506683597522
1,1,false,-87.724463,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3943, West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States,41.866103,Public Rack - Pulaski Rd & Roosevelt Rd,motivate_CHI_1674190587439361024,motivate_CHI_1674190587439361024,1674190587439361024,1674190587439361024
1,1,false,-87.681698,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Western & 98th Street NB, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.71525,Public Rack - Western Ave & 98th St,motivate_CHI_1695777002429618974,motivate_CHI_1695777002429618974,1695777002429618974,1695777002429618974
1,1,false,-87.813168,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Dever Elementary School, North Olcott Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,41.942201,Public Rack - Roscoe St & Osceola Ave,motivate_CHI_1695776953225711660,motivate_CHI_1695776953225711660,1695776953225711660,1695776953225711660
1,1,false,-87.646896,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,917-921, West 87th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.73582,Public Rack - Sangamon St & 87th St,motivate_CHI_1715823786785102364,motivate_CHI_1715823786785102364,1715823786785102364,1715823786785102364
3,3,false,-87.643031,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Carter G. Woodson Regional Library, 9525, South Halsted Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628, United States,41.721004,Public Rack - Halsted St & 95th St - SE,motivate_CHI_1674190321151388220,motivate_CHI_1674190321151388220,1674190321151388220,1674190321151388220
1,1,false,-87.726892,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,4136-4140, West 63rd Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.778761,Public Rack - Kedvale Ave & 63rd St W,motivate_CHI_1715823801179235264,motivate_CHI_1715823801179235264,1715823801179235264,1715823801179235264
1,1,false,-87.707702,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3341, West 55th Street, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.793307,Public Rack - Christiana Ave & 55th St,motivate_CHI_1674190239547009454,motivate_CHI_1674190239547009454,1674190239547009454,1674190239547009454
1,1,false,-87.565519,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,2403-2409, East 105th Street, Trumbull Park Terrace, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.704672,Public Rack - Oglesby Ave & 105th St,motivate_CHI_1674190540194720686,motivate_CHI_1674190540194720686,1674190540194720686,1674190540194720686
9,9,false,-87.707262,false,false,lightweight,CITY_PILOT_RACK,,CHI,3146, West George Street, Avondale, Chicago, Cook County, Illinois, 60618, United States,41.933886,Kedzie Ave & George St,motivate_CHI_1594046422462976738,motivate_CHI_1594046422462976738,1594046422462976738,1594046422462976738
3,3,false,-87.712,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Extra Space Storage, 6331, North McCormick Road, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States,41.996194,Public Rack - McCormick Blvd & Devon Ave,motivate_CHI_1674190480065178438,motivate_CHI_1674190480065178438,1674190480065178438,1674190480065178438
1,1,false,-87.722579,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Walgreens, 3943, West 47th Street, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States,41.807749,Public Rack - Harding Ave & 47th St,motivate_CHI_1674190329741322836,motivate_CHI_1674190329741322836,1674190329741322836,1674190329741322836
1,1,false,-87.58314552,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1653, East 87th Street, Calumet Heights, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.73688127,Public Rack - Cornell Ave & 87th Pl,motivate_CHI_1683527931525155814,motivate_CHI_1683527931525155814,1683527931525155814,1683527931525155814
1,1,false,-87.671351,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1977, West 111th Street, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60655, United States,41.691801,Public Rack - Hale Ave & 111th St,motivate_CHI_1677249849598941294,motivate_CHI_1677249849598941294,1677249849598941294,1677249849598941294
3,3,false,-87.79876,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Sayre Language Academy, West Bloomingdale Avenue, Beat 2513, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,41.913547,Public Rack - Harriet E Sayre Public School,motivate_CHI_1674190334036290138,motivate_CHI_1674190334036290138,1674190334036290138,1674190334036290138
1,1,false,-87.626737,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,T-Mobile, 51, West 87th Street, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.736223,Public Rack - Lafayette Ave & 87th St SW,motivate_CHI_1674190428525570794,motivate_CHI_1674190428525570794,1674190428525570794,1674190428525570794
3,3,false,-87.714711,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3527-3529, West Fulton Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States,41.886167,Public Rack - Al Raby School,motivate_CHI_1674190153647663366,motivate_CHI_1674190153647663366,1674190153647663366,1674190153647663366
1,1,false,-87.690408,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Western & Chase, North Western Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States,42.014271,Public Rack - Chase Ave & Touhy Ave - NW,motivate_CHI_1674190235252042152,motivate_CHI_1674190235252042152,1674190235252042152,1674190235252042152
1,1,false,-87.620754,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,11900, South Michigan Avenue, West Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States,41.677934,Public Rack - Michigan Ave & 119th St,motivate_CHI_1677249888253647024,motivate_CHI_1677249888253647024,1677249888253647024,1677249888253647024
1,1,false,-87.559923,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,10600-10606, South Torrence Avenue, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60409, United States,41.702566,Public Rack - Torrence Ave  & 106th St,motivate_CHI_1677249883958679718,motivate_CHI_1677249883958679718,1677249883958679718,1677249883958679718
2,2,false,-87.764746,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Columbus Park Fieldhouse, 500, South Central Avenue, Austin, Chicago, Cook County, Illinois, 60644, United States,41.87369,Public Rack - Central Ave & Congress Pkwy,motivate_CHI_1674190222367140236,motivate_CHI_1674190222367140236,1674190222367140236,1674190222367140236
1,1,false,-87.793848,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,6710, West Belmont Avenue, Dunning, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,41.938315,Public Rack - Rutherford Ave & Belmont Ave,motivate_CHI_1674190600324262930,motivate_CHI_1674190600324262930,1674190600324262930,1674190600324262930
1,1,false,-87.75305,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,5053-5059, West Division Street, Austin, Chicago, Cook County, Illinois, 60651, United States,41.90205,Public Rack - Leclaire Ave & Division St,motivate_CHI_1695776948350710230,motivate_CHI_1695776948350710230,1695776948350710230,1695776948350710230
3,3,false,-87.611467,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,7037, South Rhodes Avenue, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States,41.766863,Public Rack - Park Manor Elementary School,motivate_CHI_1674190548784655294,motivate_CHI_1674190548784655294,1674190548784655294,1674190548784655294
10,10,false,-87.702785,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,5930, North Richmond Street, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States,41.988931,Public Rack - Richmond St & Thorndale Ave,motivate_CHI_1695780074116615022,motivate_CHI_1695780074116615022,1695780074116615022,1695780074116615022
1,1,false,-87.681175,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,10735, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.698022,Public Rack - Western Ave & 107th Pl,motivate_CHI_1695776995595350524,motivate_CHI_1695776995595350524,1695776995595350524,1695776995595350524
6,6,false,-87.7469526,false,false,lightweight,CITY_PILOT_RACK,,CHI,3757, North Cicero Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,41.94973,Cicero Ave & Grace St,motivate_CHI_1563698701206292482,motivate_CHI_1563698701206292482,1563698701206292482,1563698701206292482
2,2,false,-87.712582,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3338-3360, West Lawrence Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States,41.968547,Public Rack - Christiana Ave & Lawrence Ave,motivate_CHI_1677249776584497168,motivate_CHI_1677249776584497168,1677249776584497168,1677249776584497168
2,2,false,-87.721623,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3125-3133, North Milwaukee Avenue, Beat 2523, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States,41.937752,Public Rack - Milwaukee Ave & Haussen Ct,motivate_CHI_1674190505834982258,motivate_CHI_1674190505834982258,1674190505834982258,1674190505834982258
1,1,false,-87.565738,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,ALDI, 2333, East 95th Street, Calumet Heights, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,41.722484,Public Rack - Oglesby Ave & 95th St,motivate_CHI_1674190540194720688,motivate_CHI_1674190540194720688,1674190540194720688,1674190540194720688
1,1,false,-87.7252086,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,735-743, South Pulaski Road, North Lawndale, West Garfield Park, Chicago, Cook County, Illinois, 60652, United States,41.8715832,Public Rack - Pulaski Rd & Lexington St,motivate_CHI_1695776938005109486,motivate_CHI_1695776938005109486,1695776938005109486,1695776938005109486
1,1,false,-87.761899,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,3403-3409, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States,41.942675,Public Rack - Chopin Park,motivate_CHI_1674190239547009450,motivate_CHI_1674190239547009450,1674190239547009450,1674190239547009450
2,2,false,-87.681523,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Beverly Art Center, 2407, West 111th Street, Morgan Park, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60643, United States,41.69161,Public Rack - Western Ave & 111th St - SW,motivate_CHI_1674190664748772498,motivate_CHI_1674190664748772498,1674190664748772498,1674190664748772498
1,1,false,-87.618457,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,51st Green Line Station, East 51st Street, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 90615, United States,41.802221,Public Rack - Calumet Ave & 51st St,motivate_CHI_1674190218072172928,motivate_CHI_1674190218072172928,1674190218072172928,1674190218072172928
1,1,false,-87.775682,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,5958, West Wrightwood Avenue, Belmont Park, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,41.927666,Public Rack - Austin Ave & Wrightwood Ave,motivate_CHI_1674190170827532586,motivate_CHI_1674190170827532586,1674190170827532586,1674190170827532586
1,1,false,-87.652969,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,1136-1142, West 78th Street, New Auburn, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,41.752451,Public Rack - May St & 78th St,motivate_CHI_1674190480065178436,motivate_CHI_1674190480065178436,1674190480065178436,1674190480065178436
10,10,false,-87.695024,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,Former CPD Station, 3900, South California Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,41.822632,Public Rack - California Ave & Pershing Rd,motivate_CHI_1674190213777205626,motivate_CHI_1674190213777205626,1674190213777205626,1674190213777205626
9,9,false,-87.6867556,false,false,lightweight,CITY_PILOT_RACK,,CHI,5108, South Campbell Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,41.8009585,Campbell Ave & 51st St,motivate_CHI_1582242302452717114,motivate_CHI_1582242302452717114,1582242302452717114,1582242302452717114
2,2,false,-87.753432,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,5100-5132, West Harrison Street, Mandell, Austin, Chicago, Cook County, Illinois, 60644, United States,41.872849,Public Rack - Michele Clark Magnet High School,motivate_CHI_1674190492950080348,motivate_CHI_1674190492950080348,1674190492950080348,1674190492950080348
1,1,false,-87.702916,false,false,lightweight,CITY_PUBLIC_RACK,,CHI,6403-6405, South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,41.776985,Public Rack - Kedzie Ave & 64th St - SE,motivate_CHI_1674190376985963176,motivate_CHI_1674190376985963176,1674190376985963176,1674190376985963176
9,9,false,-87.760954,false,false,lightweight,CITY_PILOT_RACK,,CHI,2335, North Long Avenue, Whiskey Point, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States,41.9227049,Long Ave & Belden Ave,motivate_CHI_1563698688321392630,motivate_CHI_1563698688321392630,1563698688321392630,1563698688321392630
5,5,false,-87.6280518,false,false,lightweight,CITY_PILOT_RACK,,CHI,207, West 111th Street, Morgan Park, Chicago, Cook County, Illinois, 60643, United States of America,41.6926176,S Wentworth Ave & W 111th St,motivate_CHI_1448642162257565286,motivate_CHI_1448642162257565286,1448642162257565286,1448642162257565286
1,1,false,-87.799326,false,false,lightweight,CITY_PILOT_RACK,,CHI,3538-3544, North New England Avenue, Dunning, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,41.944847,Shabbona Park,motivate_CHI_1571105046525650938,motivate_CHI_1571105046525650938,1571105046525650938,1571105046525650938
9,9,false,-87.702749,false,false,lightweight,CITY_PILOT_RACK,,CHI,2923-2925, West Argyle Street, Bowmanville, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States,41.972177,N Shore Channel Trail & Argyle St,motivate_CHI_1594046439642845944,motivate_CHI_1594046439642845944,1594046439642845944,1594046439642845944
6,6,false,-87.680351,false,false,lightweight,CITY_PILOT_RACK,,CHI,2132, West Hubbard Street, Kinzie Industrial Corridor, West Town, Chicago, Cook County, Illinois, 60612, United States,41.8897772,MTV Hubbard St,motivate_CHI_1591541115825893018,motivate_CHI_1591541115825893018,1591541115825893018,1591541115825893018
9,9,false,-87.7971406,false,false,lightweight,CITY_PILOT_RACK,,CHI,6856, West North Avenue, Beat 2513, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,41.9092204,North Ave & New England Ave,motivate_CHI_1575949510978564828,motivate_CHI_1575949510978564828,1575949510978564828,1575949510978564828
9,9,false,-87.7583757,false,false,lightweight,CITY_PILOT_RACK,,CHI,5255, West Wrightwood Avenue, Kelvyn Grove, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,41.9278148,Lockwood Ave & Wrightwood Ave,motivate_CHI_1563698696911327228,motivate_CHI_1563698696911327228,1563698696911327228,1563698696911327228
