eightd_has_key_dispenser,eightd_station_services,lat,short_name,has_kiosk,capacity,lon,electric_bike_surcharge_waiver,station_type,name,externalId,stationId,legacyId
false,,41.988931,CHI,false,10,-87.702785,false,10,lightweight,Public Rack - Richmond St & Thorndale Ave,CITY_PUBLIC_RACK,5930, North Richmond Street, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States,motivate_CHI_1695780074116615022,motivate_CHI_1695780074116615022,1695780074116615022,1695780074116615022
false,,41.698022,CHI,false,1,-87.681175,false,1,lightweight,Public Rack - Western Ave & 107th Pl,CITY_PUBLIC_RACK,10735, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1695776995595350524,motivate_CHI_1695776995595350524,1695776995595350524,1695776995595350524
false,,41.94973,CHI,false,6,-87.7469526,false,6,lightweight,Cicero Ave & Grace St,CITY_PILOT_RACK,3757, North Cicero Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,motivate_CHI_1563698701206292482,motivate_CHI_1563698701206292482,1563698701206292482,1563698701206292482
false,,41.968547,CHI,false,2,-87.712582,false,2,lightweight,Public Rack - Christiana Ave & Lawrence Ave,CITY_PUBLIC_RACK,3338-3360, West Lawrence Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States,motivate_CHI_1677249776584497168,motivate_CHI_1677249776584497168,1677249776584497168,1677249776584497168
false,,41.937752,CHI,false,2,-87.721623,false,2,lightweight,Public Rack - Milwaukee Ave & Haussen Ct,CITY_PUBLIC_RACK,3125-3133, North Milwaukee Avenue, Beat 2523, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States,motivate_CHI_1674190505834982258,motivate_CHI_1674190505834982258,1674190505834982258,1674190505834982258
false,,41.722484,CHI,false,1,-87.565738,false,1,lightweight,Public Rack - Oglesby Ave & 95th St,CITY_PUBLIC_RACK,ALDI, 2333, East 95th Street, Calumet Heights, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190540194720688,motivate_CHI_1674190540194720688,1674190540194720688,1674190540194720688
false,,41.8715832,CHI,false,1,-87.7252086,false,1,lightweight,Public Rack - Pulaski Rd & Lexington St,CITY_PUBLIC_RACK,735-743, South Pulaski Road, North Lawndale, West Garfield Park, Chicago, Cook County, Illinois, 60652, United States,motivate_CHI_1695776938005109486,motivate_CHI_1695776938005109486,1695776938005109486,1695776938005109486
false,,41.942675,CHI,false,1,-87.761899,false,1,lightweight,Public Rack - Chopin Park,CITY_PUBLIC_RACK,3403-3409, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States,motivate_CHI_1674190239547009450,motivate_CHI_1674190239547009450,1674190239547009450,1674190239547009450
false,,41.69161,CHI,false,2,-87.681523,false,2,lightweight,Public Rack - Western Ave & 111th St - SW,CITY_PUBLIC_RACK,Beverly Art Center, 2407, West 111th Street, Morgan Park, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1674190664748772498,motivate_CHI_1674190664748772498,1674190664748772498,1674190664748772498
false,,41.802221,CHI,false,1,-87.618457,false,1,lightweight,Public Rack - Calumet Ave & 51st St,CITY_PUBLIC_RACK,51st Green Line Station, East 51st Street, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 90615, United States,motivate_CHI_1674190218072172928,motivate_CHI_1674190218072172928,1674190218072172928,1674190218072172928
false,,41.927666,CHI,false,1,-87.775682,false,1,lightweight,Public Rack - Austin Ave & Wrightwood Ave,CITY_PUBLIC_RACK,5958, West Wrightwood Avenue, Belmont Park, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,motivate_CHI_1674190170827532586,motivate_CHI_1674190170827532586,1674190170827532586,1674190170827532586
false,,41.752451,CHI,false,1,-87.652969,false,1,lightweight,Public Rack - May St & 78th St,CITY_PUBLIC_RACK,1136-1142, West 78th Street, New Auburn, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,motivate_CHI_1674190480065178436,motivate_CHI_1674190480065178436,1674190480065178436,1674190480065178436
false,,41.822632,CHI,false,10,-87.695024,false,10,lightweight,Public Rack - California Ave & Pershing Rd,CITY_PUBLIC_RACK,Former CPD Station, 3900, South California Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,motivate_CHI_1674190213777205626,motivate_CHI_1674190213777205626,1674190213777205626,1674190213777205626
false,,41.8009585,CHI,false,9,-87.6867556,false,9,lightweight,Campbell Ave & 51st St,CITY_PILOT_RACK,5108, South Campbell Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,motivate_CHI_1582242302452717114,motivate_CHI_1582242302452717114,1582242302452717114,1582242302452717114
false,,41.872849,CHI,false,2,-87.753432,false,2,lightweight,Public Rack - Michele Clark Magnet High School,CITY_PUBLIC_RACK,5100-5132, West Harrison Street, Mandell, Austin, Chicago, Cook County, Illinois, 60644, United States,motivate_CHI_1674190492950080348,motivate_CHI_1674190492950080348,1674190492950080348,1674190492950080348
false,,41.776985,CHI,false,1,-87.702916,false,1,lightweight,Public Rack - Kedzie Ave & 64th St - SE,CITY_PUBLIC_RACK,6403-6405, South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1674190376985963176,motivate_CHI_1674190376985963176,1674190376985963176,1674190376985963176
false,,41.9227049,CHI,false,9,-87.760954,false,9,lightweight,Long Ave & Belden Ave,CITY_PILOT_RACK,2335, North Long Avenue, Whiskey Point, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States,motivate_CHI_1563698688321392630,motivate_CHI_1563698688321392630,1563698688321392630,1563698688321392630
false,,41.6926176,CHI,false,5,-87.6280518,false,5,lightweight,S Wentworth Ave & W 111th St,CITY_PILOT_RACK,207, West 111th Street, Morgan Park, Chicago, Cook County, Illinois, 60643, United States of America,motivate_CHI_1448642162257565286,motivate_CHI_1448642162257565286,1448642162257565286,1448642162257565286
false,,41.944847,CHI,false,1,-87.799326,false,1,lightweight,Shabbona Park,CITY_PILOT_RACK,3538-3544, North New England Avenue, Dunning, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,motivate_CHI_1571105046525650938,motivate_CHI_1571105046525650938,1571105046525650938,1571105046525650938
false,,41.972177,CHI,false,9,-87.702749,false,9,lightweight,N Shore Channel Trail & Argyle St,CITY_PILOT_RACK,2923-2925, West Argyle Street, Bowmanville, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States,motivate_CHI_1594046439642845944,motivate_CHI_1594046439642845944,1594046439642845944,1594046439642845944
false,,41.8897772,CHI,false,6,-87.680351,false,6,lightweight,MTV Hubbard St,CITY_PILOT_RACK,2132, West Hubbard Street, Kinzie Industrial Corridor, West Town, Chicago, Cook County, Illinois, 60612, United States,motivate_CHI_1591541115825893018,motivate_CHI_1591541115825893018,1591541115825893018,1591541115825893018
false,,41.9092204,CHI,false,9,-87.7971406,false,9,lightweight,North Ave & New England Ave,CITY_PILOT_RACK,6856, West North Avenue, Beat 2513, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,motivate_CHI_1575949510978564828,motivate_CHI_1575949510978564828,1575949510978564828,1575949510978564828
false,,41.9278148,CHI,false,9,-87.7583757,false,9,lightweight,Lockwood Ave & Wrightwood Ave,CITY_PILOT_RACK,5255, West Wrightwood Avenue, Kelvyn Grove, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States,motivate_CHI_1563698696911327228,motivate_CHI_1563698696911327228,1563698696911327228,1563698696911327228
false,,41.948812,CHI,false,5,-87.75713,false,5,lightweight,Public Rack - Laramie Ave & Warwick Ave,CITY_PUBLIC_RACK,William P. Gray School, 3730, North Laramie Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,motivate_CHI_1674190441410472712,motivate_CHI_1674190441410472712,1674190441410472712,1674190441410472712
false,,41.9683,CHI,false,1,-87.709435,false,1,lightweight,Public Rack - Sawyer Ave & Lawrence Ave,CITY_PUBLIC_RACK,3221-3227, West Lawrence Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States,motivate_CHI_1677249780879464466,motivate_CHI_1677249780879464466,1677249780879464466,1677249780879464466
false,,41.9427319,CHI,false,9,-87.7395332,false,9,lightweight,Kilbourn & Roscoe,CITY_PILOT_RACK,3402, North Kilbourn Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,motivate_CHI_1563698701206292486,motivate_CHI_1563698701206292486,1563698701206292486,1563698701206292486
false,,41.718957,CHI,false,3,-87.62067,false,3,lightweight,Public Rack - Michigan Ave & 96th St,CITY_PUBLIC_RACK,Harlan Community Academy High School, 9652, South Michigan Avenue, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States,motivate_CHI_1674190497245047656,motivate_CHI_1674190497245047656,1674190497245047656,1674190497245047656
false,,41.763584,CHI,false,4,-87.637213,false,4,lightweight,Public Rack - Normal Ave & 72nd St,CITY_PUBLIC_RACK,Hamilton Park Fieldhouse, 513, West 72nd Street, Greater Grand Crossing, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States,motivate_CHI_1674190535899753386,motivate_CHI_1674190535899753386,1674190535899753386,1674190535899753386
false,,41.70633,CHI,false,1,-87.630936,false,1,lightweight,Public Rack - Princeton Ave & 103rd Pl,CITY_PUBLIC_RACK,306, West 103rd Place, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States,motivate_CHI_1695776968069880576,motivate_CHI_1695776968069880576,1695776968069880576,1695776968069880576
false,,41.789944,CHI,false,9,-87.703233,false,9,lightweight,Kedzie Ave & 57th St,CITY_PILOT_RACK,5653-5659, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1582242323927553620,motivate_CHI_1582242323927553620,1582242323927553620,1582242323927553620
false,,41.701379,CHI,false,1,-87.681826,false,1,lightweight,Public Rack - Western Ave & 106th St - West,CITY_PUBLIC_RACK,10546, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1677249849598941300,motivate_CHI_1677249849598941300,1677249849598941300,1677249849598941300
false,,41.670563,CHI,false,5,-87.632188,false,5,lightweight,Public Rack - Stewart Ave & 123rd St,CITY_PUBLIC_RACK,401, West 123rd Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60827, United States,motivate_CHI_1674190621799099448,motivate_CHI_1674190621799099448,1674190621799099448,1674190621799099448
false,,41.653975,CHI,false,2,-87.614225,false,2,lightweight,Public Rack - Calumet Ave & 133rd St,CITY_PUBLIC_RACK,330, East 133rd Street, Philip Murray Homes, Riverdale, Chicago, Hyde Park Township, Cook County, Illinois, 60827, United States,motivate_CHI_1674190218072172926,motivate_CHI_1674190218072172926,1674190218072172926,1674190218072172926
false,,41.953789,CHI,false,2,-87.724161,false,2,lightweight,Public Rack - Avers Ave & Irving Park Rd,CITY_PUBLIC_RACK,3836-3838, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States,motivate_CHI_1674190183712434506,motivate_CHI_1674190183712434506,1674190183712434506,1674190183712434506
false,,41.9659853,CHI,false,2,-87.716876,false,2,lightweight,Public Rack - Drake Ave & Leland Ave,CITY_PUBLIC_RACK,4637, North Drake Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States,motivate_CHI_1683527931525155818,motivate_CHI_1683527931525155818,1683527931525155818,1683527931525155818
false,,41.73556,CHI,false,1,-87.651701,false,1,lightweight,Public Rack - May St & 87th St,CITY_PUBLIC_RACK,1113-1117, West 87th Street, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States,motivate_CHI_1715823783999366064,motivate_CHI_1715823783999366064,1715823783999366064,1715823783999366064
false,,41.704373,CHI,false,1,-87.53544,false,1,lightweight,Public Rack - Ewing Ave & 105th St,CITY_PUBLIC_RACK,10502, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190295381584396,motivate_CHI_1674190295381584396,1674190295381584396,1674190295381584396
false,,41.808746,CHI,false,1,-87.66026,false,1,lightweight,Public Rack - Loomis Blvd & 47th St,CITY_PUBLIC_RACK,1400-1406, West 47th Street, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States,motivate_CHI_1715823818359104470,motivate_CHI_1715823818359104470,1715823818359104470,1715823818359104470
false,,41.923604,CHI,false,1,-87.804659,false,1,lightweight,Public Rack - Neva Ave & Grand Ave,CITY_PUBLIC_RACK,7153-7155, West Grand Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,motivate_CHI_1674190527309818774,motivate_CHI_1674190527309818774,1674190527309818774,1674190527309818774
false,,41.7791655,CHI,false,1,-87.7056392,false,1,lightweight,Spaulding Ave & 63rd St,CITY_PILOT_RACK,6248-6252, South Spaulding Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1582242311042651716,motivate_CHI_1582242311042651716,1582242311042651716,1582242311042651716
false,,41.712353,CHI,false,1,-87.53545,false,1,lightweight,Public Rack - Ewing Ave & Indianapolis Ave,CITY_PUBLIC_RACK,10052, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190303971519000,motivate_CHI_1674190303971519000,1674190303971519000,1674190303971519000
false,,41.735485,CHI,false,1,-87.668889,false,1,lightweight,Public Rack - Honore St & 87th St - SE,CITY_PUBLIC_RACK,1823, West 87th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1674190346921192042,motivate_CHI_1674190346921192042,1674190346921192042,1674190346921192042
false,,41.780964,CHI,false,1,-87.683757,false,1,lightweight,Public Rack - Western Ave & 62nd St,CITY_PUBLIC_RACK,Dollar Tree, 6208, South Western Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60636, United States,motivate_CHI_1715823805474202570,motivate_CHI_1715823805474202570,1715823805474202570,1715823805474202570
false,,41.701719,CHI,false,2,-87.68128,false,2,lightweight,Public Rack - 10557 S Western Ave,CITY_PUBLIC_RACK,10523-10525, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1695776995595350522,motivate_CHI_1695776995595350522,1695776995595350522,1695776995595350522
false,,41.691979,CHI,false,1,-87.534912,false,1,lightweight,Public Rack - Ewing Ave & 112th St,CITY_PUBLIC_RACK,Byline Bank, 11157, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190299676551698,motivate_CHI_1674190299676551698,1674190299676551698,1674190299676551698
false,,41.9386855,CHI,false,2,-87.75563,false,2,lightweight,Public Rack - Laramie Ave & Belmont Ave,CITY_PUBLIC_RACK,5128, West Belmont Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 690639, United States,motivate_CHI_1674190437115505410,motivate_CHI_1674190437115505410,1674190437115505410,1674190437115505410
false,,41.70261,CHI,false,1,-87.533531,false,1,lightweight,Public Rack - Avenue J & 106th St,CITY_PUBLIC_RACK,3713, East 106th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190179417467196,motivate_CHI_1674190179417467196,1674190179417467196,1674190179417467196
false,,41.800908,CHI,false,2,-87.690802,false,2,lightweight,Public Rack - Talman Ave & 51st St,CITY_PUBLIC_RACK,2643, West 51st Street, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,motivate_CHI_1674190630389034058,motivate_CHI_1674190630389034058,1674190630389034058,1674190630389034058
false,,41.774045,CHI,false,2,-87.594322,false,2,lightweight,Public Rack - Kimbark Ave & 67th St,CITY_PUBLIC_RACK,Woodlawn Community Academy, East 67th Street, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States,motivate_CHI_1674190415640668886,motivate_CHI_1674190415640668886,1674190415640668886,1674190415640668886
false,,41.704366,CHI,false,2,-87.681733,false,2,lightweight,Public Rack - Western Ave & 104th St - East,CITY_PUBLIC_RACK,10400-10402, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1674190660453805190,motivate_CHI_1674190660453805190,1674190660453805190,1674190660453805190
false,,41.80864,CHI,false,1,-87.669974,false,1,lightweight,Public Rack - Wood St & 47th St,CITY_PUBLIC_RACK,1801-1803, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60638, United States,motivate_CHI_1677249871073777808,motivate_CHI_1677249871073777808,1677249871073777808,1677249871073777808
false,,41.651419,CHI,false,1,-87.547321,false,1,lightweight,Public Rack - Baltimore Ave & 134th St,CITY_PUBLIC_RACK,Aniol's True Value Hardware, 13416, South Baltimore Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States,motivate_CHI_1674190196597336406,motivate_CHI_1674190196597336406,1674190196597336406,1674190196597336406
false,,41.8579886,3,CHI,false,6,-87.6319447,false,3,6,lightweight,Ping Tom Park (East),CITY_PILOT_RACK,Stone Talk, South Wentworth Avenue, Near South Side, South Loop, Chicago, Cook County, Illinois, 60616, United States,motivate_CHI_1500206163166594382,motivate_CHI_1500206163166594382,1500206163166594382,1500206163166594382
false,,41.702472,CHI,false,2,-87.606477,false,2,lightweight,Public Rack - Langley Ave & 105th Pl,CITY_PUBLIC_RACK,Poe Classical School, 10538, South Langley Avenue, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States,motivate_CHI_1674190432820538108,motivate_CHI_1674190432820538108,1674190432820538108,1674190432820538108
false,,41.85892,CHI,false,9,-87.707963,false,9,lightweight,Spaulding Ave & 16th St,CITY_PILOT_RACK,North Lawndale College Prep Charter - Christiana, West 16th Street, North Lawndale, Chicago, Cook County, Illinois, 60623, United States,motivate_CHI_1561012895895892552,motivate_CHI_1561012895895892552,1561012895895892552,1561012895895892552
false,,41.877684,CHI,false,2,-87.769356,false,2,lightweight,Public Rack - Menard Ave & Adams Blvd,CITY_PUBLIC_RACK,5471, West Adams Boulevard, Austin, Chicago, Cook County, Illinois, 60616, United States,motivate_CHI_1674190484360145744,motivate_CHI_1674190484360145744,1674190484360145744,1674190484360145744
false,,41.76577,CHI,false,2,-87.66433,false,2,lightweight,Public Rack - Ashland Ave & 71st St,CITY_PUBLIC_RACK,Food 4 Less, 7030, South Ashland Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States,motivate_CHI_1674190166532565276,motivate_CHI_1674190166532565276,1674190166532565276,1674190166532565276
false,,41.728122,CHI,false,1,-87.648524,false,1,lightweight,Public Rack - Vincennes Ave & 91st St,CITY_PUBLIC_RACK,Evangelical Christian School, 9130, South Vincennes Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States,motivate_CHI_1683527967940622360,motivate_CHI_1683527967940622360,1683527967940622360,1683527967940622360
false,,41.69782,CHI,false,1,-87.59779,false,1,lightweight,Public Rack - Pullman - Planet Fitness,CITY_PUBLIC_RACK,10800-10830, South Doty Avenue, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States,motivate_CHI_1677249879663712418,motivate_CHI_1677249879663712418,1677249879663712418,1677249879663712418
false,,41.809497,CHI,false,1,-87.618997,false,1,lightweight,Public Rack - Prairie Ave & 47th St ,CITY_PUBLIC_RACK,47th, 314, East 47th Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States,motivate_CHI_1674190565964524512,motivate_CHI_1674190565964524512,1674190565964524512,1674190565964524512
false,,41.694835,CHI,false,1,-87.653041,false,1,lightweight,Public Rack - Racine Ave & 109th Pl,CITY_PUBLIC_RACK,Tabernacle Christian Academy, West 109th Place, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1677249810944235574,motivate_CHI_1677249810944235574,1677249810944235574,1677249810944235574
false,,41.70287,CHI,false,1,-87.535861,false,1,lightweight,Public Rack - Ewing Ave & 106th St NW,CITY_PUBLIC_RACK,Banner Liquors, 10558, East 106th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190299676551694,motivate_CHI_1674190299676551694,1674190299676551694,1674190299676551694
false,,41.694944,CHI,false,4,-87.654377,false,4,lightweight,Public Rack - Throop St & 109th Pl,CITY_PUBLIC_RACK,Tabernacle Christian Academy, West 109th Place, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States,motivate_CHI_1677249802354300980,motivate_CHI_1677249802354300980,1677249802354300980,1677249802354300980
false,,41.743616,CHI,false,1,-87.61457,false,1,lightweight,Public Rack - King Dr & 83rd St,CITY_PUBLIC_RACK,KFC, 8307, South Doctor Martin Luther King Junior Drive, Garden Homes, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States,motivate_CHI_1674190419935636184,motivate_CHI_1674190419935636184,1674190419935636184,1674190419935636184
false,,41.790565,CHI,false,2,-87.710992,false,2,lightweight,Public Rack - Senka "Edward Duke" Park,CITY_PUBLIC_RACK,5633, South Saint Louis Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1674190613209164834,motivate_CHI_1674190613209164834,1674190613209164834,1674190613209164834
false,,41.931541,CHI,false,1,-87.75904,false,1,lightweight,Public Rack - Lockwood Ave & Diversey Ave,CITY_PUBLIC_RACK,5300, West Diversey Avenue, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States,motivate_CHI_1695776940340809768,motivate_CHI_1695776940340809768,1695776940340809768,1695776940340809768
false,,41.735465,CHI,false,1,-87.657585,false,1,lightweight,Public Rack - Loomis St & 87th St,CITY_PUBLIC_RACK,1345, West 87th Street, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States,motivate_CHI_1674190458590341922,motivate_CHI_1674190458590341922,1674190458590341922,1674190458590341922
false,,41.8861512,CHI,false,2,-87.7155114,false,2,lightweight,Public Rack - Central Park Ave & Fulton Blvd,CITY_PUBLIC_RACK,Al Raby High School, West Walnut Street, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States,motivate_CHI_1715846700153782638,motivate_CHI_1715846700153782638,1715846700153782638,1715846700153782638
false,,41.808884,CHI,false,1,-87.67513,false,1,lightweight,Public Rack - Damen Ave & 47th St,CITY_PUBLIC_RACK,Burger King, 2000, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States,motivate_CHI_1674190278201715172,motivate_CHI_1674190278201715172,1674190278201715172,1674190278201715172
false,,41.822827,CHI,false,1,-87.616486,false,1,lightweight,Public Rack - King Dr & Oakwood Blvd,CITY_PUBLIC_RACK,405-415, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States,motivate_CHI_1683527942170819574,motivate_CHI_1683527942170819574,1683527942170819574,1683527942170819574
false,,41.72228,CHI,false,1,-87.584943,false,1,lightweight,Public Rack - Stony Island & 95th St,CITY_PUBLIC_RACK,95th Street & Stony Island, East 95th Street, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1674190626094066752,motivate_CHI_1674190626094066752,1674190626094066752,1674190626094066752
false,,41.953634,CHI,false,9,-87.690782,false,9,lightweight,Campbell Ave & Irving Park Rd,CITY_PILOT_RACK,2457, West Irving Park Road, North Center, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States,motivate_CHI_1594046431052911340,motivate_CHI_1594046431052911340,1594046431052911340,1594046431052911340
false,,41.71397,CHI,false,1,-87.667798,false,1,lightweight,Public Rack - Walden Pkwy & 99th St,CITY_PUBLIC_RACK,1808-1812, West 99th Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60805, United States,motivate_CHI_1677249853893908598,motivate_CHI_1677249853893908598,1677249853893908598,1677249853893908598
false,,41.945428,CHI,false,1,-87.803458,false,1,lightweight,Public Rack - Nordica Ave & Addison St,CITY_PUBLIC_RACK,7100-7102, West Addison Street, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States,motivate_CHI_1674190535899753382,motivate_CHI_1674190535899753382,1674190535899753382,1674190535899753382
false,,41.699671,CHI,false,1,-87.621034,false,1,lightweight,Public Rack - Michigan Ave & 107th St,CITY_PUBLIC_RACK,Michigan & 107th Street, South Michigan Avenue, Roseland, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States,motivate_CHI_1683527955055720452,motivate_CHI_1683527955055720452,1683527955055720452,1683527955055720452
false,,41.9325593,CHI,false,8,-87.6423847,false,8,lightweight,Hampden Ct & Diversey Ave,CITY_PILOT_RACK,2768, North Hampden Court, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States,motivate_CHI_1521690221159885714,motivate_CHI_1521690221159885714,1521690221159885714,1521690221159885714
false,,41.77882,CHI,false,1,-87.723599,false,1,lightweight,Public Rack - Komensky Ave & 63rd St,CITY_PUBLIC_RACK,West Lawn Branch Library, 4020, West 63rd Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States,motivate_CHI_1715823796884267966,motivate_CHI_1715823796884267966,1715823796884267966,1715823796884267966
false,,41.885579,4,CHI,false,8,-87.648484,false,4,8,lightweight,N Green St & W Lake St,CITY_PILOT_RACK,817, West Lake Street, Near West Side, Chicago, Cook County, Illinois, 60661, United States of America,motivate_CHI_1436495109493626546,motivate_CHI_1436495109493626546,1436495109493626546,1436495109493626546
false,,41.8084245,CHI,false,9,-87.696619,false,9,lightweight,Francisco Ave & 47th St,CITY_PILOT_RACK,4643, South Francisco Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States,motivate_CHI_1582242298157749812,motivate_CHI_1582242298157749812,1582242298157749812,1582242298157749812
false,,41.749519,CHI,false,1,-87.568831,false,1,lightweight,Public Rack - Crandon Ave & 80th St,CITY_PUBLIC_RACK,South Shore Hospital, 8012, South Crandon Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States,motivate_CHI_1683527931525155816,motivate_CHI_1683527931525155816,1683527931525155816,1683527931525155816
false,,41.951911,CHI,false,1,-87.83267,false,1,lightweight,Public Rack - Pittsburgh Ave & Irving Park,CITY_PUBLIC_RACK,8221, West Irving Park Road, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60706, United States,motivate_CHI_1674190565964524508,motivate_CHI_1674190565964524508,1674190565964524508,1674190565964524508
false,,41.692666,CHI,false,1,-87.626385,false,1,lightweight,Public Rack - Perry Ave & 111th St,CITY_PUBLIC_RACK,Roseland Community Hospital, 45, West 111th Street, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States,motivate_CHI_1695776961235612130,motivate_CHI_1695776961235612130,1695776961235612130,1695776961235612130
false,,42.009458,CHI,false,6,-87.704666,false,6,lightweight,Public Rack - Sacramento Ave & Greenleaf Ave,CITY_PUBLIC_RACK,Decatur Classical School, North Sacramento Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States,motivate_CHI_1674190604619230232,motivate_CHI_1674190604619230232,1674190604619230232,1674190604619230232
